"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.738276917E0,4.320759661E0,2.731917094E0,-7.700522813E-1,5.169653331E0
2.748286917E0,5.292288575E0,2.468898224E0,-1.791512032E0,6.108460703E0
2.758296917E0,6.542227399E0,1.959663774E0,-2.290335368E0,7.203239379E0
2.768307917E0,7.647611943E0,1.353684803E0,-1.966846640E0,8.011673776E0
2.778317917E0,8.641533939E0,8.277640074E-1,-7.230590862E-1,8.711148978E0
2.788327917E0,9.256836442E0,7.239197963E-1,9.100027567E-1,9.329586583E0
2.798338917E0,9.354967339E0,7.212354858E-1,2.413616308E0,9.688195819E0
2.808348917E0,9.315510328E0,7.785064781E-1,3.630665422E0,1.002828681E1
2.818358917E0,9.007307684E0,9.616029730E-1,4.707236057E0,1.020854266E1
2.828369917E0,7.930599055E0,1.082678929E0,5.599284938E0,9.768243795E0
2.838379917E0,6.610874881E0,1.291743932E0,6.129739664E0,9.107468222E0
2.848389917E0,4.807487154E0,1.928516241E0,6.271104873E0,8.133748457E0
2.858400917E0,3.164618361E0,2.457363714E0,5.873619924E0,7.110053221E0
2.868410917E0,7.542756164E-1,2.183768254E0,5.395199570E0,5.869067549E0
2.878420917E0,-1.338428832E0,1.598507430E0,4.331576425E0,4.807200024E0
2.888431917E0,-3.314706447E0,6.707729915E-1,2.720551568E0,4.340347459E0
2.898441917E0,-6.039362175E0,-3.122340068E-2,1.155828181E0,6.149049453E0
2.908451917E0,-9.302561669E0,-6.330825703E-1,-8.434576419E-1,9.362150818E0
2.918462917E0,-1.212214694E1,-1.154458471E0,-3.748986754E0,1.274104087E1
2.928472917E0,-1.464433055E1,-1.965664918E0,-6.301256626E0,1.606319056E1
2.938482917E0,-1.817299656E1,-2.750060127E0,-7.769522882E0,1.995460149E1
2.948493917E0,-2.172394514E1,-3.456359339E0,-9.645225463E0,2.401887979E1
