"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.017505638E0,-2.095076084E0,3.325585842E0,-1.126894951E-1,3.932119519E0
1.022303295E0,-2.241214991E0,3.256694317E0,7.520675659E-2,3.954081254E0
1.027100951E0,-2.385900497E0,3.113698483E0,3.099684715E-1,3.934935816E0
1.031898607E0,-2.636570454E0,3.146412849E0,5.289626122E-1,4.138987681E0
1.036696263E0,-2.664947510E0,3.234466076E0,5.580821037E-1,4.227903932E0
1.041493920E0,-2.866167545E0,3.384281158E0,5.311820507E-1,4.466590392E0
1.046291576E0,-2.779712677E0,3.285900593E0,5.202071667E-1,4.335269400E0
1.051089232E0,-2.609083652E0,3.095365047E0,4.856357574E-1,4.077308471E0
1.055886888E0,-2.283137083E0,2.798888683E0,5.665960312E-1,3.656162450E0
1.060684545E0,-2.069374561E0,2.930409908E0,6.316292286E-1,3.642604671E0
1.065482201E0,-1.917283773E0,3.068843365E0,4.195480347E-1,3.642773287E0
1.070279857E0,-1.797905445E0,3.156967640E0,3.656268120E-1,3.651382154E0
1.075077513E0,-1.351905823E0,2.945200443E0,2.748942375E-1,3.252294858E0
1.079875170E0,-1.014614820E0,2.932894707E0,1.861927509E-1,3.109016297E0
1.084672826E0,-8.677067757E-1,3.019438267E0,5.521297455E-1,3.189791490E0
1.089470482E0,-2.006585598E-1,2.834043503E0,1.691870689E-1,2.846171235E0
1.094268138E0,8.004755974E-1,3.062978268E0,-9.825873375E-2,3.167373017E0
1.099065742E0,1.716114521E0,3.393004894E0,-3.624939919E-2,3.802478834E0
1.103863451E0,1.900726795E0,3.399579525E0,1.117246151E-1,3.896458095E0
1.108661055E0,1.366609573E0,3.113887787E0,1.596724987E-1,3.404322867E0
1.113458711E0,7.641537189E-1,2.974306107E0,1.108544350E0,3.264858082E0
1.118256367E0,-1.142571926E0,2.583707809E0,3.867954969E0,4.789790423E0
1.123054024E0,-3.003977776E0,-4.504613876E-1,9.584195137E0,1.005403374E1
1.127851680E0,-2.560763836E0,-2.474289894E0,1.481508923E1,1.523701056E1
1.132649336E0,7.862589359E-1,-2.333192825E0,6.626324654E-1,2.549720310E0
1.137446992E0,3.275346279E0,3.619681358E0,-5.685106277E0,7.493358377E0
1.142244649E0,3.171667337E0,8.839932442E0,-4.499807835E0,1.041403619E1
1.147042305E0,3.151969671E0,7.537832737E0,-5.056214333E0,9.608284891E0
1.151839961E0,3.392638683E0,4.301594734E0,-5.211560249E0,7.561354027E0
1.156637617E0,2.986315727E0,3.737954140E0,-2.449128866E0,5.374813018E0
1.161435274E0,2.647301197E0,3.822471142E0,2.402853966E-2,4.649738340E0
1.166232930E0,2.667421341E0,2.995085239E0,8.821592331E-1,4.106565124E0
1.171030586E0,3.015390873E0,2.222491264E0,8.358397484E-1,3.838056490E0
1.175828242E0,3.320840836E0,2.188045979E0,9.294047356E-1,4.084032593E0
1.180625899E0,3.087071896E0,2.237020969E0,1.510429382E0,4.100691725E0
1.185423555E0,2.818773746E0,1.599017143E0,2.217532158E0,3.926804061E0
1.190221211E0,2.726619720E0,9.236679077E-1,2.764900684E0,3.991527690E0
1.195018867E0,3.333720684E0,8.734703064E-1,8.151552677E-1,3.541344672E0
1.199816524E0,3.772855282E0,1.482627392E0,-3.187212944E-1,4.066227272E0
1.204614180E0,3.707663059E0,1.908943176E0,-4.109913111E-1,4.190434735E0
1.209411836E0,3.543582439E0,1.363798141E0,-6.625776291E-1,3.854339242E0
1.214209492E0,3.615735054E0,4.068155289E-1,-7.993655205E-1,3.725322012E0
1.219007149E0,4.057354927E0,-3.142547607E-1,-5.498464108E-1,4.106484644E0
1.223804805E0,4.408113956E0,-6.171045303E-1,2.138471603E-2,4.451150858E0
1.228602461E0,5.181907177E0,-1.380599976E0,1.566874981E-1,5.364957526E0
1.233400117E0,5.944086075E0,-2.073473930E0,-6.064176559E-3,6.295354651E0
1.238197774E0,7.085157394E0,-2.615168571E0,-3.625322580E-1,7.561084023E0
1.242995430E0,4.549643993E0,-1.237451553E0,-5.875778198E-2,4.715294189E0
1.247793034E0,2.685278893E0,-1.980459213E0,-9.217208624E-1,3.461576342E0
1.252590690E0,1.499706984E0,-3.293752670E0,-1.388754487E0,3.876411577E0
1.257388347E0,6.566259861E-1,-3.713862419E0,-1.243962407E0,3.971318953E0
1.262186003E0,4.491300583E-1,-4.020813942E0,-6.643428802E-1,4.100001711E0
1.266983659E0,5.440616608E-1,-4.431368828E0,-5.823409557E-2,4.465022283E0
1.271781315E0,4.716761112E-1,-4.901842117E0,4.179897308E-1,4.942190801E0
1.276578972E0,2.696852684E-1,-5.364837646E0,8.337004185E-1,5.435923979E0
1.281376628E0,-7.169771194E-2,-5.800704002E0,9.688518047E-1,5.881494819E0
1.286174284E0,-6.669259071E-1,-6.261449814E0,1.112097859E0,6.394318227E0
1.290971940E0,-1.196937561E0,-6.781870842E0,1.424402475E0,7.032450075E0
1.295769597E0,-1.594947815E0,-7.308172226E0,1.886816502E0,7.714487431E0
1.300567253E0,-2.129382610E0,-7.646812439E0,2.184424639E0,8.232844088E0
1.305364909E0,-2.740692139E0,-8.148866653E0,2.644155502E0,8.994830707E0
1.310162565E0,-3.349970341E0,-8.573174477E0,3.014790058E0,9.685586249E0
1.314960222E0,-3.778168678E0,-8.936977386E0,3.158560514E0,1.020395158E1
1.319757878E0,-4.209200859E0,-9.386174202E0,3.300785303E0,1.080337085E1
1.324555534E0,-4.382961273E0,-9.615312576E0,3.316135168E0,1.107525792E1
1.329353190E0,-4.475957394E0,-9.732514381E0,3.192610741E0,1.117804966E1
1.334150847E0,-4.318762302E0,-9.897886276E0,3.110754251E0,1.123817835E1
1.338948503E0,-4.023719788E0,-9.925336838E0,3.042891741E0,1.113381437E1
1.343746159E0,-4.344662666E0,-9.159898758E0,2.465083361E0,1.043343064E1
1.348543815E0,-4.255429268E0,-8.762372017E0,1.993235826E0,9.942878390E0
1.353341472E0,-3.986309052E0,-7.338586807E0,1.620864391E0,8.507215617E0
1.358139128E0,-3.529420614E0,-7.700748444E0,1.797048330E0,8.659544974E0
1.362936784E0,-3.236897707E0,-6.497816086E0,2.848511696E0,7.798277985E0
1.367734440E0,-2.689145327E0,-7.280795097E0,4.141807556E0,8.797502468E0
1.372532097E0,-2.194233894E0,-1.009664345E1,5.650706291E0,1.177655947E1
1.377329753E0,-2.260642290E0,-1.280898380E1,6.678705692E0,1.462141167E1
1.382127409E0,-3.011793137E0,-1.345318508E1,8.234588623E0,1.605825447E1
1.386925065E0,-3.782706261E0,-1.269576073E1,9.245279312E0,1.615445439E1
1.391722722E0,-4.024067879E0,-1.317832470E1,9.063743591E0,1.649281092E1
1.396520378E0,-3.349730253E0,-1.398117638E1,8.056549072E0,1.648035099E1
1.401318034E0,-2.421204567E0,-1.331666756E1,6.955934525E0,1.521778208E1
1.406115690E0,-1.436175346E0,-1.161211681E1,4.086106300E0,1.239355160E1
1.410913347E0,1.267354488E-1,-1.108381939E1,1.429990292E0,1.117640310E1
1.415711003E0,1.045119882E0,-9.810839653E0,8.668317795E-1,9.904354981E0
1.420508659E0,2.588491917E0,-1.062314510E1,8.572523594E-1,1.096751494E1
1.425306263E0,2.906454802E0,-1.074170399E1,1.097370625E0,1.118194555E1
1.430103920E0,2.022121668E0,-8.910016060E0,8.299646378E-1,9.174214055E0
1.434901576E0,5.208721161E-1,-6.732121468E0,-2.641148567E-1,6.757405114E0
1.439699232E0,-1.552219391E-1,-6.574620247E0,-1.119149446E0,6.670998480E0
1.444496888E0,-2.569684982E-1,-7.603881836E0,-1.274621367E0,7.714253782E0
1.449294545E0,-9.195504189E-1,-7.828520775E0,-9.866766930E-1,7.943855575E0
1.454092201E0,-9.449923038E-1,-7.567296982E0,-6.918492317E-1,7.657391816E0
1.458889857E0,-8.340935707E-1,-5.866351128E0,-6.508665085E-1,5.960991096E0
1.463687513E0,-1.050787449E0,-3.977671623E0,-1.515793204E0,4.384478857E0
1.468485170E0,-1.823319197E0,-1.956684113E0,-2.675204754E0,3.782833076E0
1.473282826E0,-2.541410208E0,-3.894519806E-1,-3.538121700E0,4.373641944E0
1.478080482E0,-3.008936167E0,1.087084770E0,-3.923924446E0,5.062868082E0
1.482878138E0,-3.067917109E0,2.464454651E0,-4.073567867E0,5.663886235E0
1.487675795E0,-3.028866529E0,3.204374790E0,-4.052226543E0,5.988538236E0
1.492473451E0,-3.016642094E0,3.807425499E0,-3.610157251E0,6.052260225E0
1.497271107E0,-2.806591034E0,4.346103668E0,-3.042384148E0,6.001805697E0
1.502068763E0,-2.425753593E0,4.992622375E0,-2.608585835E0,6.133129604E0
1.506866420E0,-2.051272869E0,5.686408997E0,-2.579903603E0,6.572584747E0
1.511664076E0,-1.711985111E0,6.523905277E0,-2.937850714E0,7.356847144E0
1.516461732E0,-1.672867298E0,7.681375504E0,-3.240316391E0,8.503038571E0
1.521259388E0,-9.701998234E-1,7.234709740E0,-3.722273827E0,8.193755864E0
